season_player_id,season_code,player_id,player_last_name,player_first_name,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game,
E2022_P004866_BAR,E2022,P004866,KALINIC,NIKOLA,BAR,38,26,856,243,56,105,32,79,35,50,27,100,127,62,25,45,6,12,61,60,294,99,22.53,6.39,1.47,2.76,0.533,0.84,2.08,0.405,0.92,1.32,0.7,0.71,2.63,3.34,1.63,0.66,1.18,0.16,0.32,1.61,1.58,7.74,2.61,
E2022_P006435_BAR,E2022,P006435,LAPROVITTOLA,NICOLAS,BAR,39,39,924.9,406,45,94,79,189,79,91,22,64,86,178,26,85,0,9,105,106,432,173,23.72,10.41,1.15,2.41,0.479,2.03,4.85,0.418,2.03,2.33,0.868,0.56,1.64,2.21,4.56,0.67,2.18,0,0.23,2.69,2.72,11.08,4.44,
E2022_P010392_OLY,E2022,P010392,LARENTZAKIS,GIANNOULIS,OLY,41,0,590.7,262,31,64,55,147,35,48,14,59,73,42,20,43,2,3,85,68,198,82,14.41,6.39,0.76,1.56,0.484,1.34,3.59,0.374,0.85,1.17,0.729,0.34,1.44,1.78,1.02,0.49,1.05,0.05,0.07,2.07,1.66,4.83,2,
E2022_P007200_IST,E2022,P007200,LARKIN,SHANE,IST,17,8,487.3,202,26,48,37,96,39,49,4,38,42,82,18,40,0,5,28,60,240,18,28.67,11.88,1.53,2.82,0.542,2.18,5.65,0.385,2.29,2.88,0.796,0.24,2.24,2.47,4.82,1.06,2.35,0,0.29,1.65,3.53,14.12,1.06,
E2022_P008987_PAR,E2022,P008987,LEDAY,ZACH,PAR,39,34,1205.8,446,127,234,33,86,93,109,44,154,198,47,28,40,12,19,94,147,549,80,30.92,11.44,3.26,6,0.543,0.85,2.21,0.384,2.38,2.79,0.853,1.13,3.95,5.08,1.21,0.72,1.03,0.31,0.49,2.41,3.77,14.08,2.05,
E2022_P003526_ASV,E2022,P003526,LIGHTY,DAVID,ASV,28,19,638.9,226,57,121,23,54,43,59,23,45,68,41,20,38,1,12,54,67,208,-93,22.82,8.07,2.04,4.32,0.471,0.82,1.93,0.426,1.54,2.11,0.729,0.82,1.61,2.43,1.46,0.71,1.36,0.04,0.43,1.93,2.39,7.43,-3.32,
E2022_PTGB_MAD,E2022,PTGB,LLULL,SERGIO,MAD,29,3,485.5,178,20,61,32,109,42,46,2,33,35,69,9,28,0,4,36,46,147,33,16.74,6.14,0.69,2.1,0.328,1.1,3.76,0.294,1.45,1.59,0.913,0.07,1.14,1.21,2.38,0.31,0.97,0,0.14,1.24,1.59,5.07,1.14,
E2022_P007032_BER,E2022,P007032,LO,MAODO,BER,26,19,570.6,301,56,116,46,130,51,61,7,37,44,75,16,43,0,10,33,80,276,-6,21.95,11.58,2.15,4.46,0.483,1.77,5,0.354,1.96,2.35,0.836,0.27,1.42,1.69,2.88,0.62,1.65,0,0.38,1.27,3.08,10.62,-0.23,
E2022_P009754_MCO,E2022,P009754,LOYD,JORDAN,MCO,34,29,861.5,419,78,155,52,140,107,119,9,72,81,92,43,41,4,6,89,129,455,42,25.34,12.32,2.29,4.56,0.503,1.53,4.12,0.371,3.15,3.5,0.899,0.26,2.12,2.38,2.71,1.26,1.21,0.12,0.18,2.62,3.79,13.38,1.24,
E2022_P001288_MUN,E2022,P001288,LUCIC,VLADIMIR,MUN,17,14,414.3,150,24,56,21,49,39,41,14,30,44,13,13,15,2,5,36,42,146,-94,24.37,8.82,1.41,3.29,0.429,1.24,2.88,0.429,2.29,2.41,0.951,0.82,1.76,2.59,0.76,0.76,0.88,0.12,0.29,2.12,2.47,8.59,-5.53,
E2022_P012080_MIL,E2022,P012080,LUWAWU-CABARROT,TIMOTHE,MIL,24,17,516.8,226,63,123,24,72,28,34,14,49,63,26,15,43,2,6,62,37,144,-103,21.54,9.42,2.62,5.12,0.512,1,3,0.333,1.17,1.42,0.824,0.58,2.04,2.62,1.08,0.62,1.79,0.08,0.25,2.58,1.54,6,-4.29,
E2022_P002969_ULK,E2022,P002969,MAHMUTOGLU,MELIH,ULK,19,0,198.4,103,8,13,27,67,6,6,2,12,14,7,2,0,0,1,19,8,69,21,10.44,5.42,0.42,0.68,0.615,1.42,3.53,0.403,0.32,0.32,1,0.11,0.63,0.74,0.37,0.11,0,0,0.05,1,0.42,3.63,1.11,
E2022_P011064_VIR,E2022,P011064,MANNION,NICCOLO,VIR,19,3,254.6,112,15,40,21,55,19,22,3,24,27,49,7,25,0,5,26,24,101,-33,13.4,5.89,0.79,2.11,0.375,1.11,2.89,0.382,1,1.16,0.864,0.16,1.26,1.42,2.58,0.37,1.32,0,0.26,1.37,1.26,5.32,-1.74,
E2022_P004761_BAS,E2022,P004761,MARINKOVIC,VANJA,BAS,34,16,675.3,308,44,87,62,154,34,42,13,40,53,38,17,21,1,9,73,47,218,26,19.86,9.06,1.29,2.56,0.506,1.82,4.53,0.403,1,1.24,0.81,0.38,1.18,1.56,1.12,0.5,0.62,0.03,0.26,2.15,1.38,6.41,0.76,
E2022_P007993_IST,E2022,P007993,M'BAYE,AMATH,IST,33,15,708.8,231,31,59,45,87,34,40,14,77,91,18,9,22,11,2,61,39,238,-18,21.48,7,0.94,1.79,0.525,1.36,2.64,0.517,1.03,1.21,0.85,0.42,2.33,2.76,0.55,0.27,0.67,0.33,0.06,1.85,1.18,7.21,-0.55,
E2022_P002849_MIL,E2022,P002849,MELLI,NICOLO,MIL,32,31,809.6,254,72,126,25,69,35,53,43,128,171,42,31,37,11,6,80,92,362,-104,25.3,7.94,2.25,3.94,0.571,0.78,2.16,0.362,1.09,1.66,0.66,1.34,4,5.34,1.31,0.97,1.16,0.34,0.19,2.5,2.88,11.31,-3.25,
E2022_P002580_IST,E2022,P002580,MICIC,VASILIJE,IST,31,29,969.9,497,86,160,75,210,100,115,10,89,99,166,28,85,2,21,76,154,540,70,31.29,16.03,2.77,5.16,0.538,2.42,6.77,0.357,3.23,3.71,0.87,0.32,2.87,3.19,5.35,0.9,2.74,0.06,0.68,2.45,4.97,17.42,2.26,
E2022_P000796_BAR,E2022,P000796,MIROTIC,NIKOLA,BAR,29,29,724,446,91,151,58,148,90,112,44,82,126,35,29,40,12,7,56,102,475,179,24.97,15.38,3.14,5.21,0.603,2,5.1,0.392,3.1,3.86,0.804,1.52,2.83,4.34,1.21,1,1.38,0.41,0.24,1.93,3.52,16.38,6.17,
E2022_P012201_MCO,E2022,P012201,MONEKE,CHIMA,MCO,16,1,202,63,20,39,0,3,23,26,18,32,50,8,4,13,3,4,30,18,74,68,12.62,3.94,1.25,2.44,0.513,0,0.19,0,1.44,1.62,0.885,1.12,2,3.12,0.5,0.25,0.81,0.19,0.25,1.88,1.12,4.62,4.25,
E2022_PLCZ_MCO,E2022,PLCZ,MOTIEJUNAS,DONATAS,MCO,41,37,729.8,347,132,208,10,40,53,95,53,98,151,34,13,35,4,10,71,123,408,2,17.8,8.46,3.22,5.07,0.635,0.24,0.98,0.25,1.29,2.32,0.558,1.29,2.39,3.68,0.83,0.32,0.85,0.1,0.24,1.73,3,9.95,0.05,
E2022_P011157_ULK,E2022,P011157,MOTLEY,JOHNATHAN,ULK,36,25,838,521,204,327,3,13,104,152,102,91,193,57,20,70,13,22,111,156,576,107,23.28,14.47,5.67,9.08,0.624,0.08,0.36,0.231,2.89,4.22,0.684,2.83,2.53,5.36,1.58,0.56,1.94,0.36,0.61,3.08,4.33,16,2.97,
E2022_P006540_MAD,E2022,P006540,MUSA,DZANAN,MAD,41,31,975.8,605,119,203,63,170,178,207,24,102,126,110,17,66,7,15,73,159,650,147,23.8,14.76,2.9,4.95,0.586,1.54,4.15,0.371,4.34,5.05,0.86,0.59,2.49,3.07,2.68,0.41,1.61,0.17,0.37,1.78,3.88,15.85,3.59,
E2022_P011199_TEL,E2022,P011199,NEBO,JOSH,TEL,39,33,843.8,289,116,179,0,0,57,93,88,153,241,24,16,35,21,6,75,79,455,76,21.64,7.41,2.97,4.59,0.648,0,0,0,1.46,2.38,0.613,2.26,3.92,6.18,0.62,0.41,0.9,0.54,0.15,1.92,2.03,11.67,1.95,
E2022_P000848_RED,E2022,P000848,NEDOVIC,NEMANJA,RED,27,4,565.5,360,77,153,44,157,74,86,5,28,33,79,18,45,1,13,40,111,303,52,20.94,13.33,2.85,5.67,0.503,1.63,5.81,0.28,2.74,3.19,0.86,0.19,1.04,1.22,2.93,0.67,1.67,0.04,0.48,1.48,4.11,11.22,1.93,
E2022_P004508_MUN,E2022,P004508,OBST,ANDREAS,MUN,25,14,500.2,248,18,37,66,167,14,14,3,43,46,33,16,26,2,7,45,26,173,-46,20.01,9.92,0.72,1.48,0.486,2.64,6.68,0.395,0.56,0.56,1,0.12,1.72,1.84,1.32,0.64,1.04,0.08,0.28,1.8,1.04,6.92,-1.84,
E2022_P011982_VIR,E2022,P011982,OJELEYE,SEMI,VIR,24,21,565.4,251,53,90,35,76,40,46,19,73,92,15,13,19,3,10,43,41,259,-62,23.56,10.46,2.21,3.75,0.589,1.46,3.17,0.461,1.67,1.92,0.87,0.79,3.04,3.83,0.62,0.54,0.79,0.12,0.42,1.79,1.71,10.79,-2.58,
E2022_P011212_MCO,E2022,P011212,OKOBO,ELIE,MCO,41,6,1066.2,515,108,204,55,164,134,160,12,76,88,147,42,85,8,11,104,122,491,54,26,12.56,2.63,4.98,0.529,1.34,4,0.335,3.27,3.9,0.838,0.29,1.85,2.15,3.59,1.02,2.07,0.2,0.27,2.54,2.98,11.98,1.32,
E2022_P004197_MCO,E2022,P004197,OUATTARA,YAKUBA,MCO,35,15,391.3,131,29,48,23,65,4,8,12,24,36,9,13,4,0,3,42,8,83,3,11.18,3.74,0.83,1.37,0.604,0.66,1.86,0.354,0.11,0.23,0.5,0.34,0.69,1.03,0.26,0.37,0.11,0,0.09,1.2,0.23,2.37,0.09,
E2022_P006739_VIR,E2022,P006739,PAJOLA,ALESSANDRO,VIR,29,0,483.8,89,21,42,12,37,11,15,10,41,51,73,36,24,0,4,64,35,142,11,16.68,3.07,0.72,1.45,0.5,0.41,1.28,0.324,0.38,0.52,0.733,0.34,1.41,1.76,2.52,1.24,0.83,0,0.14,2.21,1.21,4.9,0.38,
E2022_P005844_PAN,E2022,P005844,PAPAGIANNIS,GEORGIOS,PAN,33,22,783.1,281,100,168,18,37,27,36,55,132,187,23,13,40,40,2,69,40,377,-79,23.73,8.52,3.03,5.09,0.595,0.55,1.12,0.486,0.82,1.09,0.75,1.67,4,5.67,0.7,0.39,1.21,1.21,0.06,2.09,1.21,11.42,-2.39,
E2022_P001255_OLY,E2022,P001255,PAPANIKOLAOU,KOSTAS,OLY,38,38,962.7,329,66,102,54,126,35,48,28,115,143,71,26,52,6,8,62,60,392,215,25.33,8.66,1.74,2.68,0.647,1.42,3.32,0.429,0.92,1.26,0.729,0.74,3.03,3.76,1.87,0.68,1.37,0.16,0.21,1.63,1.58,10.32,5.66,
E2022_P008829_OLY,E2022,P008829,PETERS,ALEC,OLY,37,3,489.5,171,27,61,30,73,27,28,23,68,91,13,14,21,4,7,55,34,166,69,13.23,4.62,0.73,1.65,0.443,0.81,1.97,0.411,0.73,0.76,0.964,0.62,1.84,2.46,0.35,0.38,0.57,0.11,0.19,1.49,0.92,4.49,1.86,
E2022_P011194_RED,E2022,P011194,PETRUSEV,FILIP,RED,34,11,770.4,363,115,192,20,57,73,105,48,129,177,25,17,40,24,11,72,92,429,-4,22.66,10.68,3.38,5.65,0.599,0.59,1.68,0.351,2.15,3.09,0.695,1.41,3.79,5.21,0.74,0.5,1.18,0.71,0.32,2.12,2.71,12.62,-0.12,
E2022_P010393_PAM,E2022,P010393,PRADILLA,JAIME,PAM,30,8,400.8,116,43,76,8,21,6,14,28,36,64,18,7,20,4,7,44,26,110,-88,13.36,3.87,1.43,2.53,0.566,0.27,0.7,0.381,0.2,0.47,0.429,0.93,1.2,2.13,0.6,0.23,0.67,0.13,0.23,1.47,0.87,3.67,-2.93,
E2022_P002661_PAM,E2022,P002661,PREPELIC,KLEMEN,PAM,27,11,500.3,192,21,42,28,104,66,70,3,17,20,84,13,34,3,2,54,64,185,-34,18.53,7.11,0.78,1.56,0.5,1.04,3.85,0.269,2.44,2.59,0.943,0.11,0.63,0.74,3.11,0.48,1.26,0.11,0.07,2,2.37,6.85,-1.26,
E2022_P006643_PAM,E2022,P006643,PUERTO,JOSEP,PAM,33,23,530.4,146,24,43,26,53,20,24,18,54,72,18,10,20,1,4,58,40,155,-113,16.07,4.42,0.73,1.3,0.558,0.79,1.61,0.491,0.61,0.73,0.833,0.55,1.64,2.18,0.55,0.3,0.61,0.03,0.12,1.76,1.21,4.7,-3.42,
E2022_P009862_PAR,E2022,P009862,PUNTER,KEVIN  XAVIER,PAR,37,24,1032,595,110,224,81,183,132,144,10,67,77,93,38,47,4,19,99,140,554,111,27.89,16.08,2.97,6.05,0.491,2.19,4.95,0.443,3.57,3.89,0.917,0.27,1.81,2.08,2.51,1.03,1.27,0.11,0.51,2.68,3.78,14.97,3,
E2022_P001518_MIL,E2022,P001518,RICCI,GIAMPAOLO,MIL,29,5,300.2,74,17,28,11,34,7,10,21,45,66,10,12,8,7,1,56,9,76,-15,10.35,2.55,0.59,0.97,0.607,0.38,1.17,0.324,0.24,0.34,0.7,0.72,1.55,2.28,0.34,0.41,0.28,0.24,0.03,1.93,0.31,2.62,-0.52,
E2022_P011214_PAM,E2022,P011214,RIVERO,JASIEL,PAM,24,3,451.8,226,79,136,3,14,59,83,45,38,83,13,19,34,6,14,62,75,220,-139,18.82,9.42,3.29,5.67,0.581,0.12,0.58,0.214,2.46,3.46,0.711,1.88,1.58,3.46,0.54,0.79,1.42,0.25,0.58,2.58,3.12,9.17,-5.79,
E2022_P011442_PAN,E2022,P011442,SAMONTOUROV,ALEXANDROS,PAN,2,0,2.4,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,5,1.22,2,1,1.5,0.667,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,2.5,
E2022_P002968_BAR,E2022,P002968,SANLI,SERTAC,BAR,36,20,617.9,224,64,106,22,83,30,35,36,77,113,35,11,37,18,6,104,38,184,78,17.16,6.22,1.78,2.94,0.604,0.61,2.31,0.265,0.83,0.97,0.857,1,2.14,3.14,0.97,0.31,1.03,0.5,0.17,2.89,1.06,5.11,2.17,
E2022_P002939_BAR,E2022,P002939,SATORANSKY,TOMAS,BAR,36,36,880.2,304,71,134,37,76,51,62,30,108,138,154,25,65,3,6,88,102,454,208,24.45,8.44,1.97,3.72,0.53,1.03,2.11,0.487,1.42,1.72,0.823,0.83,3,3.83,4.28,0.69,1.81,0.08,0.17,2.44,2.83,12.61,5.78,
E2022_P007230_BAS,E2022,P007230,SEDEKERSKIS,TADAS,BAS,23,3,429.3,135,39,54,10,28,27,31,24,72,96,22,18,11,0,3,31,34,223,39,18.66,5.87,1.7,2.35,0.722,0.43,1.22,0.357,1.17,1.35,0.871,1.04,3.13,4.17,0.96,0.78,0.48,0,0.13,1.35,1.48,9.7,1.7,
E2022_P001133_VIR,E2022,P001133,SHENGELIA,TORNIKE,VIR,23,17,520.2,217,63,129,12,26,55,73,19,52,71,72,21,48,9,14,51,86,265,-98,22.62,9.43,2.74,5.61,0.488,0.52,1.13,0.462,2.39,3.17,0.753,0.83,2.26,3.09,3.13,0.91,2.09,0.39,0.61,2.22,3.74,11.52,-4.26,
E2022_P007831_MIL,E2022,P007831,SHIELDS,SHAVON,MIL,10,8,219,82,17,38,10,29,18,22,2,22,24,22,7,11,1,4,17,24,84,-5,21.9,8.2,1.7,3.8,0.447,1,2.9,0.345,1.8,2.2,0.818,0.2,2.2,2.4,2.2,0.7,1.1,0.1,0.4,1.7,2.4,8.4,-0.5,
E2022_P001926_OLY,E2022,P001926,SLOUKAS,KOSTAS,OLY,36,0,822.3,397,79,149,38,117,125,138,5,70,75,201,12,76,3,8,50,137,529,108,22.84,11.03,2.19,4.14,0.53,1.06,3.25,0.325,3.47,3.83,0.906,0.14,1.94,2.08,5.58,0.33,2.11,0.08,0.22,1.39,3.81,14.69,3,
E2022_P011051_PAR,E2022,P011051,SMAILAGIC,ALEN,PAR,30,13,322.1,162,40,65,20,43,22,35,32,28,60,12,16,16,13,6,69,40,151,12,10.74,5.4,1.33,2.17,0.615,0.67,1.43,0.465,0.73,1.17,0.629,1.07,0.93,2,0.4,0.53,0.53,0.43,0.2,2.3,1.33,5.03,0.4,
E2022_P007109_ZAL,E2022,P007109,SMITS,ROLANDS,ZAL,37,36,864.9,359,87,151,46,120,47,55,55,118,173,39,15,51,5,9,107,69,347,-5,23.38,9.7,2.35,4.08,0.576,1.24,3.24,0.383,1.27,1.49,0.855,1.49,3.19,4.68,1.05,0.41,1.38,0.14,0.24,2.89,1.86,9.38,-0.14,
E2022_P011219_TEL,E2022,P011219,SORKIN,ROMAN,TEL,36,4,586.8,246,103,148,2,13,34,51,63,51,114,29,12,19,28,5,66,54,320,62,16.3,6.83,2.86,4.11,0.696,0.06,0.36,0.154,0.94,1.42,0.667,1.75,1.42,3.17,0.81,0.33,0.53,0.78,0.14,1.83,1.5,8.89,1.72,
E2022_P008099_MCO,E2022,P008099,STRAZEL,MATTHEW,MCO,25,3,203.7,62,14,25,8,25,10,15,1,5,6,16,5,17,0,2,33,21,25,-2,8.15,2.48,0.56,1,0.56,0.32,1,0.32,0.4,0.6,0.667,0.04,0.2,0.24,0.64,0.2,0.68,0,0.08,1.32,0.84,1,-0.08,
E2022_P005791_MAD,E2022,P005791,TAVARES,WALTER,MAD,40,38,1000.2,449,173,256,0,0,103,132,106,170,276,60,35,86,88,13,122,143,718,238,25,11.22,4.32,6.4,0.676,0,0,0,2.58,3.3,0.78,2.65,4.25,6.9,1.5,0.88,2.15,2.2,0.32,3.05,3.58,17.95,5.95,
E2022_P011078_BAS,E2022,P011078,THOMPSON,DARIUS,BAS,34,33,916.2,427,115,206,43,112,68,90,37,73,110,227,58,91,15,7,86,110,581,166,26.95,12.56,3.38,6.06,0.558,1.26,3.29,0.384,2,2.65,0.756,1.09,2.15,3.24,6.68,1.71,2.68,0.44,0.21,2.53,3.24,17.09,4.88,
E2022_P007673_PAR,E2022,P007673,TRIFUNOVIC,UROS,PAR,35,11,304.4,60,10,27,12,28,4,6,8,25,33,16,10,5,0,3,28,11,59,-57,8.7,1.71,0.29,0.77,0.37,0.34,0.8,0.429,0.11,0.17,0.667,0.23,0.71,0.94,0.46,0.29,0.14,0,0.09,0.8,0.31,1.69,-1.63,
E2022_P002329_ZAL,E2022,P002329,ULANOVAS,EDGARAS,ZAL,37,37,1042.5,376,87,184,32,81,106,127,48,74,122,91,32,77,2,9,75,139,434,-125,28.18,10.16,2.35,4.97,0.473,0.86,2.19,0.395,2.86,3.43,0.835,1.3,2,3.3,2.46,0.86,2.08,0.05,0.24,2.03,3.76,11.73,-3.38,
E2022_P000925_BAR,E2022,P000925,VESELY,JAN,BAR,38,18,761.6,354,143,246,0,2,68,86,46,105,151,56,31,45,10,5,92,104,441,102,20.04,9.32,3.76,6.47,0.581,0,0.05,0,1.79,2.26,0.791,1.21,2.76,3.97,1.47,0.82,1.18,0.26,0.13,2.42,2.74,11.61,2.68,
E2022_P003469_OLY,E2022,P003469,VEZENKOV,SASHA,OLY,40,39,1169.7,703,182,278,79,209,102,116,64,210,274,75,36,40,10,7,64,112,859,248,29.24,17.58,4.55,6.95,0.655,1.98,5.22,0.378,2.55,2.9,0.879,1.6,5.25,6.85,1.88,0.9,1,0.25,0.18,1.6,2.8,21.48,6.2,
E2022_P007947_RED,E2022,P007947,VILDOZA,LUCA,RED,29,24,703,366,64,131,55,155,73,81,13,60,73,114,41,76,2,15,47,72,355,-21,24.24,12.62,2.21,4.52,0.489,1.9,5.34,0.355,2.52,2.79,0.901,0.45,2.07,2.52,3.93,1.41,2.62,0.07,0.52,1.62,2.48,12.24,-0.72,
E2022_P008855_OLY,E2022,P008855,WALKUP,THOMAS,OLY,41,41,1028.9,299,72,133,40,120,35,41,26,88,114,231,72,76,5,5,100,79,472,224,25.1,7.29,1.76,3.24,0.541,0.98,2.93,0.333,0.85,1,0.854,0.63,2.15,2.78,5.63,1.76,1.85,0.12,0.12,2.44,1.93,11.51,5.46,
E2022_P010391_MUN,E2022,P010391,WEILER-BABB,NICK,MUN,31,25,789.3,238,42,101,43,130,25,32,29,78,107,61,20,22,8,6,69,47,231,-22,25.46,7.68,1.35,3.26,0.416,1.39,4.19,0.331,0.81,1.03,0.781,0.94,2.52,3.45,1.97,0.65,0.71,0.26,0.19,2.23,1.52,7.45,-0.71,
E2022_P007982_MAD,E2022,P007982,WILLIAMS-GOSS,NIGEL,MAD,26,23,410.5,192,60,103,15,39,27,35,5,30,35,47,16,25,0,6,50,37,171,41,15.79,7.38,2.31,3.96,0.583,0.58,1.5,0.385,1.04,1.35,0.771,0.19,1.15,1.35,1.81,0.62,0.96,0,0.23,1.92,1.42,6.58,1.58,
E2021_P003733_MAD,E2021,P003733,ABALDE,ALBERTO,MAD,30,19,563.4,179,40,90,25,74,24,32,20,69,89,44,14,33,0,2,56,35,163,65,18.78,5.97,1.33,3,0.444,0.83,2.47,0.338,0.8,1.07,0.75,0.67,2.3,2.97,1.47,0.47,1.1,0,0.07,1.87,1.17,5.43,2.17,
E2021_P000956_MCO,E2021,P000956,ANDUSIC,DANILO,MCO,30,6,488.1,232,34,82,34,80,62,71,8,32,40,26,8,36,1,3,52,69,182,1,16.27,7.73,1.13,2.73,0.415,1.13,2.67,0.425,2.07,2.37,0.873,0.27,1.07,1.33,0.87,0.27,1.2,0.03,0.1,1.73,2.3,6.07,0.03,
E2021_P011221_ASV,E2021,P011221,ANTETOKOUNMPO,KOSTAS,ASV,26,3,341.5,151,61,85,2,5,23,42,22,46,68,8,14,21,19,2,58,52,185,-70,13.13,5.81,2.35,3.27,0.718,0.08,0.19,0.4,0.88,1.62,0.548,0.85,1.77,2.62,0.31,0.54,0.81,0.73,0.08,2.23,2,7.12,-2.69,
E2021_P011286_MCO,E2021,P011286,BACON,DWAYNE,MCO,29,3,733.6,405,106,230,44,105,61,76,15,75,90,32,29,34,0,7,72,63,306,105,25.3,13.97,3.66,7.93,0.461,1.52,3.62,0.419,2.1,2.62,0.803,0.52,2.59,3.1,1.1,1,1.17,0,0.24,2.48,2.17,10.55,3.62,
E2021_P009863_BAS,E2021,P009863,BALDWIN IV,WADE,BAS,30,25,841.5,424,122,239,34,100,78,96,7,100,107,132,32,82,6,10,73,130,465,-48,28.05,14.13,4.07,7.97,0.51,1.13,3.33,0.34,2.6,3.2,0.812,0.23,3.33,3.57,4.4,1.07,2.73,0.2,0.33,2.43,4.33,15.5,-1.6,
E2021_P006961_ULK,E2021,P006961,BIBEROVIC,TARIK,ULK,7,2,72.4,17,6,17,1,8,2,2,1,4,5,4,3,2,1,0,11,5,4,35,10.34,2.43,0.86,2.43,0.353,0.14,1.14,0.125,0.29,0.29,1,0.14,0.57,0.71,0.57,0.43,0.29,0.14,0,1.57,0.71,0.57,5,
E2021_P003091_ULK,E2021,P003091,BIRSEN,METECAN,ULK,14,0,110.7,12,2,7,2,9,2,6,7,10,17,4,2,1,0,1,15,7,9,0,7.91,0.86,0.14,0.5,0.286,0.14,0.64,0.222,0.14,0.43,0.333,0.5,0.71,1.21,0.29,0.14,0.07,0,0.07,1.07,0.5,0.64,0,
E2021_P011193_BER,E2021,P011193,BLATT,TAMIR,BER,30,3,450.6,150,12,26,36,100,18,18,10,28,38,105,9,52,0,1,29,47,189,-87,15.02,5,0.4,0.87,0.462,1.2,3.33,0.36,0.6,0.6,1,0.33,0.93,1.27,3.5,0.3,1.73,0,0.03,0.97,1.57,6.3,-2.9,
E2021_P007056_ULK,E2021,P007056,BOOKER,DEVIN,ULK,29,26,705.2,264,95,154,14,38,32,42,50,78,128,45,21,42,6,2,68,58,317,-42,24.32,9.1,3.28,5.31,0.617,0.48,1.31,0.368,1.1,1.45,0.762,1.72,2.69,4.41,1.55,0.72,1.45,0.21,0.07,2.34,2,10.93,-1.45,
E2021_P009622_UNK,E2021,P009622,BROWN,LORENZO,UNK,24,23,704.7,330,99,173,28,87,48,56,19,68,87,146,36,69,4,7,45,75,416,67,29.36,13.75,4.12,7.21,0.572,1.17,3.62,0.322,2,2.33,0.857,0.79,2.83,3.62,6.08,1.5,2.88,0.17,0.29,1.88,3.12,17.33,2.79,
E2021_P009846_IST,E2021,P009846,BRYANT,ELIJAH,IST,36,13,678.2,190,49,96,25,68,17,21,26,80,106,44,21,31,5,11,81,37,186,58,18.84,5.28,1.36,2.67,0.51,0.69,1.89,0.368,0.47,0.58,0.81,0.72,2.22,2.94,1.22,0.58,0.86,0.14,0.31,2.25,1.03,5.17,1.61,
E2021_P011305_DYR,E2021,P011305,CARTER,TYSON,DYR,4,0,36.2,4,1,5,0,3,2,2,1,1,2,5,2,4,0,2,2,3,1,-19,9.04,1,0.25,1.25,0.2,0,0.75,0,0.5,0.5,1,0.25,0.25,0.5,1.25,0.5,1,0,0.5,0.5,0.75,0.25,-4.75,
E2021_P004888_CSK,E2021,P004888,CLYBURN,WILL,CSK,20,1,563.8,298,63,146,34,102,70,79,27,76,103,34,14,39,5,10,29,88,304,21,28.19,14.9,3.15,7.3,0.432,1.7,5.1,0.333,3.5,3.95,0.886,1.35,3.8,5.15,1.7,0.7,1.95,0.25,0.5,1.45,4.4,15.2,1.05,
E2021_P010444_BAS,E2021,P010444,COSTELLO,MATTHEW,BAS,27,14,590.9,247,73,121,21,65,38,48,45,94,139,34,10,29,25,10,59,60,315,-9,21.88,9.15,2.7,4.48,0.603,0.78,2.41,0.323,1.41,1.78,0.792,1.67,3.48,5.15,1.26,0.37,1.07,0.93,0.37,2.19,2.22,11.67,-0.33,
E2021_P011244_BER,E2021,P011244,DA SILVA,OSCAR,BER,33,10,608.2,290,111,178,10,39,38,53,40,74,114,25,29,30,19,17,59,59,319,-62,18.43,8.79,3.36,5.39,0.624,0.3,1.18,0.256,1.15,1.61,0.717,1.21,2.24,3.45,0.76,0.88,0.91,0.58,0.52,1.79,1.79,9.67,-1.88,
E2021_P007960_RED,E2021,P007960,DAVIDOVAC,DEJAN,RED,28,13,520,141,28,52,19,54,28,40,13,79,92,26,22,9,7,2,45,44,205,14,18.57,5.04,1,1.86,0.538,0.68,1.93,0.352,1,1.43,0.7,0.46,2.82,3.29,0.93,0.79,0.32,0.25,0.07,1.61,1.57,7.32,0.5,
E2021_P002100_ULK,E2021,P002100,DE COLO,NANDO,ULK,21,5,464.4,249,60,99,25,79,54,62,3,44,47,80,28,53,4,2,30,75,297,-40,22.11,11.86,2.86,4.71,0.606,1.19,3.76,0.316,2.57,2.95,0.871,0.14,2.1,2.24,3.81,1.33,2.52,0.19,0.1,1.43,3.57,14.14,-1.9,
E2021_P009005_MAD,E2021,P009005,DECK,GABRIEL,MAD,11,9,279.4,105,30,50,8,17,21,25,13,40,53,9,7,15,0,2,25,23,122,2,25.4,9.55,2.73,4.55,0.6,0.73,1.55,0.471,1.91,2.27,0.84,1.18,3.64,4.82,0.82,0.64,1.36,0,0.18,2.27,2.09,11.09,0.18,
